title,doi,pmid,score,relative_citation_ratio,weighted_sum_of_stars,evaluation,recom_date,author,classifications,
Did genetic drift drive increases in genome complexity?,https://doi.org/10.1371/journal.pgen.1001080,20865118,Score 13.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.88, Weighted sum of stars: 3.0,Good,20-Sep-10,"Whitney KD, Garland T",Refutation,
Did genetic drift drive increases in genome complexity?,https://doi.org/10.1371/journal.pgen.1001080,20865118,Score 13.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.88, Weighted sum of stars: 3.0,Good,20-Sep-10,"Whitney KD, Garland T",Technical Advance,
A global overview of the genetic and functional diversity in the Helicobacter pylori cag pathogenicity island.,https://doi.org/10.1371/journal.pgen.1001069,20808891,Score 4.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 4.72, Weighted sum of stars: 1.0,Good,20-Sep-10,Olbermann P et al.,New Finding,
Epigenetically-inherited centromere and neocentromere DNA replicates earliest in S-phase.,https://doi.org/10.1371/journal.pgen.1001068,20808889,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.38, Weighted sum of stars: 2.0,Very Good,16-Sep-10,Koren A et al.,Confirmation,
Epigenetically-inherited centromere and neocentromere DNA replicates earliest in S-phase.,https://doi.org/10.1371/journal.pgen.1001068,20808889,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.38, Weighted sum of stars: 2.0,Very Good,16-Sep-10,Koren A et al.,New Finding,
B-cyclin/CDKs regulate mitotic spindle assembly by phosphorylating kinesins-5 in budding yeast.,https://doi.org/10.1371/journal.pgen.1000935,20463882,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.67, Weighted sum of stars: 1.0,Good,13-Sep-10,"Chee MK, Haase SB",New Finding,
The transcriptomes of two heritable cell types illuminate the circuit governing their differentiation.,https://doi.org/10.1371/journal.pgen.1001070,20808890,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.84, Weighted sum of stars: 1.0,Good,5-Sep-10,Tuch BB et al.,Interesting Hypothesis,
The transcriptomes of two heritable cell types illuminate the circuit governing their differentiation.,https://doi.org/10.1371/journal.pgen.1001070,20808890,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.84, Weighted sum of stars: 1.0,Good,5-Sep-10,Tuch BB et al.,New Finding,
The transcriptomes of two heritable cell types illuminate the circuit governing their differentiation.,https://doi.org/10.1371/journal.pgen.1001070,20808890,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.84, Weighted sum of stars: 1.0,Good,5-Sep-10,Tuch BB et al.,Technical Advance,
Regulator of g protein signaling 3 modulates wnt5b calcium dynamics and somite patterning.,https://doi.org/10.1371/journal.pgen.1001020,20628572,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.36, Weighted sum of stars: 1.0,Good,27-Jul-10,Freisinger CM et al.,New Finding,
Dynamic switch of negative feedback regulation in Drosophila Akt-TOR signaling.,https://doi.org/10.1371/journal.pgen.1000990,20585550,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.95, Weighted sum of stars: 1.0,Good,25-Jul-10,Kockel L et al.,New Finding,
Whole-genome sequencing of a single proband together with linkage analysis identifies a Mendelian disease gene.,https://doi.org/10.1371/journal.pgen.1000991,20577567,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.26, Weighted sum of stars: 1.0,Good,7-Jul-10,Sobreira NL et al.,Confirmation,
Whole-genome sequencing of a single proband together with linkage analysis identifies a Mendelian disease gene.,https://doi.org/10.1371/journal.pgen.1000991,20577567,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.26, Weighted sum of stars: 1.0,Good,7-Jul-10,Sobreira NL et al.,New Finding,
"De novo assembly of a 40 Mb eukaryotic genome from short sequence reads: Sordaria macrospora, a model organism for fungal morphogenesis.",https://doi.org/10.1371/journal.pgen.1000891,20386741,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.45, Weighted sum of stars: 1.0,Good,17-Jun-10,Nowrousian M et al.,New Finding,
The mating type locus (MAT) and sexual reproduction of Cryptococcus heveanensis: insights into the evolution of sex and sex-determining chromosomal regions in fungi.,https://doi.org/10.1371/journal.pgen.1000961,20502678,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.29, Weighted sum of stars: 1.0,Good,10-Jun-10,Metin B et al.,Interesting Hypothesis,
Whole-genome sequencing of a single proband together with linkage analysis identifies a Mendelian disease gene.,https://doi.org/10.1371/journal.pgen.1000991,20577567,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.26, Weighted sum of stars: 1.0,Good,7-Jul-10,Sobreira NL et al.,Technical Advance,
The mating type locus (MAT) and sexual reproduction of Cryptococcus heveanensis: insights into the evolution of sex and sex-determining chromosomal regions in fungi.,https://doi.org/10.1371/journal.pgen.1000961,20502678,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.29, Weighted sum of stars: 1.0,Good,10-Jun-10,Metin B et al.,New Finding,
Aging and chronic sun exposure cause distinct epigenetic changes in human skin.,https://doi.org/10.1371/journal.pgen.1000971,20523906,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.92, Weighted sum of stars: 1.0,Good,7-Jul-10,Grönniger E et al.,New Finding,
Identification of the regulatory logic controlling Salmonella pathoadaptation by the SsrA-SsrB two-component system.,https://doi.org/10.1371/journal.pgen.1000875,20300643,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.52, Weighted sum of stars: 1.0,Good,7-Jul-10,Tomljenovic-Berube AM et al.,Interesting Hypothesis,
The systemic imprint of growth and its uses in ecological (meta)genomics.,https://doi.org/10.1371/journal.pgen.1000808,20090831,Score 23.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 5.38, Weighted sum of stars: 5.0,Good,14-Apr-10,"Vieira-Silva S, Rocha EP",New Finding,
Natural single-nucleosome epi-polymorphisms in yeast.,https://doi.org/10.1371/journal.pgen.1000913,20421933,Score 9.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.21, Weighted sum of stars: 2.0,Very Good,3-Jun-10,Nagarajan M et al.,New Finding,
Identification of the regulatory logic controlling Salmonella pathoadaptation by the SsrA-SsrB two-component system.,https://doi.org/10.1371/journal.pgen.1000875,20300643,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.52, Weighted sum of stars: 1.0,Good,7-Jul-10,Tomljenovic-Berube AM et al.,New Finding,
Evidence that adaptation in Drosophila is not limited by mutation at single sites.,https://doi.org/10.1371/journal.pgen.1000924,20585551,Score 9.5,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 4.61, Weighted sum of stars: 2.0,Very Good,6-Jul-10,Karasov T et al.,Interesting Hypothesis,
Evidence that adaptation in Drosophila is not limited by mutation at single sites.,https://doi.org/10.1371/journal.pgen.1000924,20585551,Score 9.5,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 4.61, Weighted sum of stars: 2.0,Very Good,6-Jul-10,Karasov T et al.,New Finding,
The use of orthologous sequences to predict the impact of amino acid substitutions on protein function.,https://doi.org/10.1371/journal.pgen.1000968,20523748,Score 9.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.62, Weighted sum of stars: 2.0,Good,13-Jun-10,Marini NJ et al.,Interesting Hypothesis,
The use of orthologous sequences to predict the impact of amino acid substitutions on protein function.,https://doi.org/10.1371/journal.pgen.1000968,20523748,Score 9.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.62, Weighted sum of stars: 2.0,Good,13-Jun-10,Marini NJ et al.,New Finding,
Genetic tests for ecological and allopatric speciation in anoles on an island archipelago.,https://doi.org/10.1371/journal.pgen.1000929,20442860,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.27, Weighted sum of stars: 2.0,Very Good,27-May-10,Thorpe RS et al.,New Finding,
The use of orthologous sequences to predict the impact of amino acid substitutions on protein function.,https://doi.org/10.1371/journal.pgen.1000968,20523748,Score 9.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.62, Weighted sum of stars: 2.0,Good,13-Jun-10,Marini NJ et al.,Technical Advance,
Endoreplication controls cell fate maintenance.,https://doi.org/10.1371/journal.pgen.1000996,20585618,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.89, Weighted sum of stars: 1.0,Good,30-Jun-10,Bramsiepe J et al.,Interesting Hypothesis,
Genome-wide patterns of adaptation to temperate environments associated with transposable elements in Drosophila.,https://doi.org/10.1371/journal.pgen.1000905,20386746,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.64, Weighted sum of stars: 1.0,Good,25-May-10,González J et al.,New Finding,
Bias and evolution of the mutationally accessible phenotypic space in a developmental system.,https://doi.org/10.1371/journal.pgen.1000877,20300655,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.17, Weighted sum of stars: 1.0,Good,12-May-10,Braendle C et al.,Confirmation,
Endoreplication controls cell fate maintenance.,https://doi.org/10.1371/journal.pgen.1000996,20585618,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.89, Weighted sum of stars: 1.0,Good,30-Jun-10,Bramsiepe J et al.,New Finding,
Genome-wide association study of plasma polyunsaturated fatty acids in the InCHIANTI Study.,https://doi.org/10.1371/journal.pgen.1000338,19148276,Score 5.1,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 8.52, Weighted sum of stars: 1.0,Good,30-Jun-10,Tanaka T et al.,New Finding,
Bias and evolution of the mutationally accessible phenotypic space in a developmental system.,https://doi.org/10.1371/journal.pgen.1000877,20300655,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.17, Weighted sum of stars: 1.0,Good,12-May-10,Braendle C et al.,New Finding,
Nonsense-mediated decay enables intron gain in Drosophila.,https://doi.org/10.1371/journal.pgen.1000819,20107520,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.98, Weighted sum of stars: 1.0,Good,27-Apr-10,Farlow A et al.,Interesting Hypothesis,
Human and non-human primate genomes share hotspots of positive selection.,https://doi.org/10.1371/journal.pgen.1000840,20140238,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.13, Weighted sum of stars: 1.0,Good,8-Apr-10,Enard D et al.,Controversial,
Human and non-human primate genomes share hotspots of positive selection.,https://doi.org/10.1371/journal.pgen.1000840,20140238,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.13, Weighted sum of stars: 1.0,Good,8-Apr-10,Enard D et al.,Interesting Hypothesis,
Mutations in GDF5 reveal a key residue mediating BMP inhibition by NOGGIN.,https://doi.org/10.1371/journal.pgen.1000747,19956691,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.59, Weighted sum of stars: 1.0,Good,6-Dec-09,Seemann P et al.,New Finding,
A strand-specific RNA-Seq analysis of the transcriptome of the typhoid bacillus Salmonella typhi.,https://doi.org/10.1371/journal.pgen.1000569,19609351,Score 18.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.91, Weighted sum of stars: 4.0,Very Good,15-Nov-09,Perkins TT et al.,Confirmation,
A strand-specific RNA-Seq analysis of the transcriptome of the typhoid bacillus Salmonella typhi.,https://doi.org/10.1371/journal.pgen.1000569,19609351,Score 18.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.91, Weighted sum of stars: 4.0,Very Good,15-Nov-09,Perkins TT et al.,Technical Advance,
A Multiparent Advanced Generation Inter-Cross to fine-map quantitative traits in Arabidopsis thaliana.,https://doi.org/10.1371/journal.pgen.1000551,19593375,Score 5.1,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 8.67, Weighted sum of stars: 1.0,Good,23-Nov-09,Kover PX et al.,Technical Advance,
A novel system of polymorphic and diverse NK cell receptors in primates.,https://doi.org/10.1371/journal.pgen.1000688,19834558,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.14, Weighted sum of stars: 1.0,Good,18-Nov-09,Averdam A et al.,Interesting Hypothesis,
Functional enhancers at the gene-poor 8q24 cancer-linked locus.,https://doi.org/10.1371/journal.pgen.1000597,19680443,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.2, Weighted sum of stars: 1.0,Good,6-Oct-09,Jia L et al.,New Finding,
Fission yeast Tel1(ATM) and Rad3(ATR) promote telomere protection and telomerase recruitment.,https://doi.org/10.1371/journal.pgen.1000622,19714219,Score 9.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.82, Weighted sum of stars: 2.0,Very Good,30-Sep-09,Moser BA et al.,Interesting Hypothesis,
A novel system of polymorphic and diverse NK cell receptors in primates.,https://doi.org/10.1371/journal.pgen.1000688,19834558,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.14, Weighted sum of stars: 1.0,Good,18-Nov-09,Averdam A et al.,New Finding,
Fission yeast Tel1(ATM) and Rad3(ATR) promote telomere protection and telomerase recruitment.,https://doi.org/10.1371/journal.pgen.1000622,19714219,Score 9.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.82, Weighted sum of stars: 2.0,Very Good,30-Sep-09,Moser BA et al.,New Finding,
Specific loss of histone H3 lysine 9 trimethylation and HP1gamma/cohesin binding at D4Z4 repeats is associated with facioscapulohumeral dystrophy (FSHD).,https://doi.org/10.1371/journal.pgen.1000559,19593370,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.66, Weighted sum of stars: 1.0,Good,29-Sep-09,Zeng W et al.,Interesting Hypothesis,
Specific loss of histone H3 lysine 9 trimethylation and HP1gamma/cohesin binding at D4Z4 repeats is associated with facioscapulohumeral dystrophy (FSHD).,https://doi.org/10.1371/journal.pgen.1000559,19593370,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.66, Weighted sum of stars: 1.0,Good,29-Sep-09,Zeng W et al.,New Finding,
Prediction and interaction in complex disease genetics: experience in type 1 diabetes.,https://doi.org/10.1371/journal.pgen.1000540,19584936,Score 18.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.78, Weighted sum of stars: 4.0,Exceptional,28-Sep-09,Clayton DG,Controversial,
Prediction and interaction in complex disease genetics: experience in type 1 diabetes.,https://doi.org/10.1371/journal.pgen.1000540,19584936,Score 18.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.78, Weighted sum of stars: 4.0,Exceptional,28-Sep-09,Clayton DG,Interesting Hypothesis,
A genome-wide association study in chronic obstructive pulmonary disease (COPD): identification of two major susceptibility loci.,https://doi.org/10.1371/journal.pgen.1000421,19300482,Score 5.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 12.33, Weighted sum of stars: 1.0,Good,12-Nov-09,Pillai SG et al.,New Finding,
The fission yeast homeodomain protein Yox1p binds to MBF and confines MBF-dependent cell-cycle transcription to G1-S via negative feedback.,https://doi.org/10.1371/journal.pgen.1000626,19714215,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.66, Weighted sum of stars: 1.0,Good,9-Nov-09,Aligianni S et al.,Interesting Hypothesis,
A missense mutation in the SERPINH1 gene in Dachshunds with osteogenesis imperfecta.,https://doi.org/10.1371/journal.pgen.1000579,19629171,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.29, Weighted sum of stars: 1.0,Good,20-Sep-09,Drögemüller C et al.,New Finding,
Assessing the impact of transgenerational epigenetic variation on complex traits.,https://doi.org/10.1371/journal.pgen.1000530,19557164,Score 14.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 10.17, Weighted sum of stars: 3.0,Very Good,27-Jul-09,Johannes F et al.,Confirmation,
Assessing the impact of transgenerational epigenetic variation on complex traits.,https://doi.org/10.1371/journal.pgen.1000530,19557164,Score 14.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 10.17, Weighted sum of stars: 3.0,Very Good,27-Jul-09,Johannes F et al.,Controversial,
Assessing the impact of transgenerational epigenetic variation on complex traits.,https://doi.org/10.1371/journal.pgen.1000530,19557164,Score 14.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 10.17, Weighted sum of stars: 3.0,Very Good,27-Jul-09,Johannes F et al.,New Finding,
Tissue effect on genetic control of transcript isoform variation.,https://doi.org/10.1371/journal.pgen.1000608,19680542,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.74, Weighted sum of stars: 1.0,Good,27-Aug-09,Kwan T et al.,Confirmation,
The fission yeast homeodomain protein Yox1p binds to MBF and confines MBF-dependent cell-cycle transcription to G1-S via negative feedback.,https://doi.org/10.1371/journal.pgen.1000626,19714215,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.66, Weighted sum of stars: 1.0,Good,9-Nov-09,Aligianni S et al.,New Finding,
An RNA transport system in Candida albicans regulates hyphal morphology and invasive growth.,https://doi.org/10.1371/journal.pgen.1000664,19779551,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.14, Weighted sum of stars: 2.0,Very Good,29-Oct-09,Elson SL et al.,Interesting Hypothesis,
Tissue effect on genetic control of transcript isoform variation.,https://doi.org/10.1371/journal.pgen.1000608,19680542,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.74, Weighted sum of stars: 1.0,Good,27-Aug-09,Kwan T et al.,New Finding,
An RNA transport system in Candida albicans regulates hyphal morphology and invasive growth.,https://doi.org/10.1371/journal.pgen.1000664,19779551,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.14, Weighted sum of stars: 2.0,Very Good,29-Oct-09,Elson SL et al.,New Finding,
Rapid pathway evolution facilitated by horizontal gene transfers across prokaryotic lineages.,https://doi.org/10.1371/journal.pgen.1000402,19266023,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.79, Weighted sum of stars: 1.0,Good,24-Aug-09,"Iwasaki W, Takagi T",Interesting Hypothesis,
Turnover of sex chromosomes in the stickleback fishes (gasterosteidae).,https://doi.org/10.1371/journal.pgen.1000391,19229325,Score 4.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 4.56, Weighted sum of stars: 1.0,Good,3-Aug-09,Ross JA et al.,New Finding,
Caenorhabditis elegans genomic response to soil bacteria predicts environment-specific genetic effects on life history traits.,https://doi.org/10.1371/journal.pgen.1000503,19503598,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.83, Weighted sum of stars: 2.0,Good,22-Jun-09,Coolon JD et al.,Interesting Hypothesis,
Caenorhabditis elegans genomic response to soil bacteria predicts environment-specific genetic effects on life history traits.,https://doi.org/10.1371/journal.pgen.1000503,19503598,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.83, Weighted sum of stars: 2.0,Good,22-Jun-09,Coolon JD et al.,New Finding,
The variant rs1867277 in FOXE1 gene confers thyroid cancer susceptibility through the recruitment of USF1/USF2 transcription factors.,https://doi.org/10.1371/journal.pgen.1000637,19730683,Score 9.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.82, Weighted sum of stars: 2.0,Very Good,21-Oct-09,Landa I et al.,New Finding,
Genetic variation in an individual human exome.,https://doi.org/10.1371/journal.pgen.1000160,18704161,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.82, Weighted sum of stars: 1.0,Good,14-Oct-09,Ng PC et al.,New Finding,
A high throughput genetic screen identifies new early meiotic recombination functions in Arabidopsis thaliana.,https://doi.org/10.1371/journal.pgen.1000654,19763177,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.52, Weighted sum of stars: 1.0,Good,13-Oct-09,De Muyt A et al.,New Finding,
Forging links between human mental retardation-associated CNVs and mouse gene knockout models.,https://doi.org/10.1371/journal.pgen.1000531,19557186,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.68, Weighted sum of stars: 1.0,Good,23-Jul-09,Webber C et al.,Interesting Hypothesis,
Mutation of the mouse <i>Syce1</i> gene disrupts synapsis and suggests a link between synaptonemal complex structural components and DNA repair.,https://doi.org/10.1371/journal.pgen.1000393,19247432,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.3, Weighted sum of stars: 1.0,Good,22-Jul-09,Bolcun-Filas E et al.,Interesting Hypothesis,
Mutation of the mouse <i>Syce1</i> gene disrupts synapsis and suggests a link between synaptonemal complex structural components and DNA repair.,https://doi.org/10.1371/journal.pgen.1000393,19247432,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.3, Weighted sum of stars: 1.0,Good,22-Jul-09,Bolcun-Filas E et al.,New Finding,
Root suberin forms an extracellular barrier that affects water relations and mineral nutrition in Arabidopsis.,https://doi.org/10.1371/journal.pgen.1000492,19461889,Score 9.5,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 5.61, Weighted sum of stars: 2.0,Good,25-Jun-09,Baxter I et al.,New Finding,
Female meiotic sex chromosome inactivation in chicken.,https://doi.org/10.1371/journal.pgen.1000466,19461881,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.54, Weighted sum of stars: 1.0,Good,30-Jun-09,Schoenmakers S et al.,Interesting Hypothesis,
Deletion of the mitochondrial superoxide dismutase sod-2 extends lifespan in Caenorhabditis elegans.,https://doi.org/10.1371/journal.pgen.1000361,19197346,Score 9.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 8.46, Weighted sum of stars: 2.0,Very Good,29-Apr-09,"Van Raamsdonk JM, Hekimi S",New Finding,
A plant germline-specific integrator of sperm specification and cell cycle progression.,https://doi.org/10.1371/journal.pgen.1000430,19300502,Score 18.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.73, Weighted sum of stars: 4.0,Very Good,13-Apr-09,Brownfield L et al.,Interesting Hypothesis,
Female meiotic sex chromosome inactivation in chicken.,https://doi.org/10.1371/journal.pgen.1000466,19461881,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.54, Weighted sum of stars: 1.0,Good,30-Jun-09,Schoenmakers S et al.,New Finding,
A plant germline-specific integrator of sperm specification and cell cycle progression.,https://doi.org/10.1371/journal.pgen.1000430,19300502,Score 18.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.73, Weighted sum of stars: 4.0,Very Good,13-Apr-09,Brownfield L et al.,New Finding,
"Additions, losses, and rearrangements on the evolutionary route from a reconstructed ancestor to the modern Saccharomyces cerevisiae genome.",https://doi.org/10.1371/journal.pgen.1000485,19436716,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.8, Weighted sum of stars: 1.0,Good,16-Jun-09,Gordon JL et al.,New Finding,
Synonymous genes explore different evolutionary landscapes.,https://doi.org/10.1371/journal.pgen.1000256,19008944,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.65, Weighted sum of stars: 1.0,Good,4-Jun-09,"Cambray G, Mazel D",New Finding,
The population genetics of dN/dS.,https://doi.org/10.1371/journal.pgen.1000304,19081788,Score 9.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 12.68, Weighted sum of stars: 2.0,Very Good,13-May-09,"Kryazhimskiy S, Plotkin JB",New Finding,
Evolution of a bacterial regulon controlling virulence and Mg(2+) homeostasis.,https://doi.org/10.1371/journal.pgen.1000428,19300486,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.34, Weighted sum of stars: 1.0,Good,20-Apr-09,Perez JC et al.,New Finding,
DNA methylation analysis of chromosome 21 gene promoters at single base pair and single allele resolution.,https://doi.org/10.1371/journal.pgen.1000438,19325872,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.32, Weighted sum of stars: 1.0,Good,19-Apr-09,Zhang Y et al.,Confirmation,
The population genetics of dN/dS.,https://doi.org/10.1371/journal.pgen.1000304,19081788,Score 9.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 12.68, Weighted sum of stars: 2.0,Very Good,13-May-09,"Kryazhimskiy S, Plotkin JB",Refutation,
Cell cycle- and chaperone-mediated regulation of H3K56ac incorporation in yeast.,https://doi.org/10.1371/journal.pgen.1000270,19023413,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.93, Weighted sum of stars: 1.0,Good,5-May-09,Kaplan T et al.,Confirmation,
Cell cycle- and chaperone-mediated regulation of H3K56ac incorporation in yeast.,https://doi.org/10.1371/journal.pgen.1000270,19023413,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.93, Weighted sum of stars: 1.0,Good,5-May-09,Kaplan T et al.,New Finding,
Cell cycle- and chaperone-mediated regulation of H3K56ac incorporation in yeast.,https://doi.org/10.1371/journal.pgen.1000270,19023413,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.93, Weighted sum of stars: 1.0,Good,5-May-09,Kaplan T et al.,Technical Advance,
